Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
7874,AT-2018-913106,09/10/2025,13/10/2025,Second Class,AT-10007,Paul Steiner,Home Office,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-BI-17096650,Office Supplies,Binders,BinderPro 2026,253.77
7875,AT-2022-919482,06/11/2025,09/11/2025,Second Class,AT-10003,Maximilian Bauer,Consumer,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,OFF-PA-36284979,Office Supplies,Paper,Vorarlberg Copy Paper,335.0
7876,AT-2017-781083,24/06/2025,26/06/2025,Standard Class,AT-10000,Anna Müller,Home Office,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-PA-26323699,Office Supplies,Paper,Vorarlberg Copy Paper,185.2
7877,AT-2015-166279,24/01/2025,30/01/2025,Second Class,AT-10002,Sophie Gruber,Home Office,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,OFF-PA-66084529,Office Supplies,Paper,Vorarlberg Copy Paper,132.14
7878,AT-2024-315479,18/12/2025,23/12/2025,First Class,AT-10003,Maximilian Bauer,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,OFF-AP-76416167,Office Supplies,Appliances,Vorarlberg Desk Lamp,1513.31
7879,AT-2017-463676,02/11/2025,04/11/2025,Standard Class,AT-10005,Jonas Mayer,Corporate,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,OFF-PA-15805190,Office Supplies,Paper,Vorarlberg Copy Paper,1781.28
7880,AT-2022-369474,19/12/2025,22/12/2025,Second Class,AT-10005,Jonas Mayer,Home Office,Austria,Egg,Vorarlberg,6863,Vorarlberg,TEC-PH-95148710,Technology,Phones,AlpenPhone X1,1040.97
7881,AT-2020-855903,11/06/2025,13/06/2025,Same Day,AT-10002,Sophie Gruber,Home Office,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,TEC-TA-41275147,Technology,Tablets,Bodensee Tab,1636.14
7882,AT-2018-239041,07/03/2025,10/03/2025,First Class,AT-10000,Anna Müller,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-AR-28065014,Office Supplies,Art,Montafon Art Set,829.08
7883,AT-2025-358515,12/09/2025,16/09/2025,Same Day,AT-10002,Sophie Gruber,Home Office,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-AP-39302611,Office Supplies,Appliances,Vorarlberg Desk Lamp,641.13
7884,AT-2015-117336,19/11/2025,25/11/2025,First Class,AT-10000,Anna Müller,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-ST-27724338,Office Supplies,Storage,Vorarlberg Storage Box,338.39
7885,AT-2023-214367,23/07/2025,28/07/2025,Standard Class,AT-10002,Sophie Gruber,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,TEC-AC-94108434,Technology,Accessories,Bregenzer Mouse,1939.87
7886,AT-2015-801329,11/12/2025,16/12/2025,Same Day,AT-10001,Lukas Hofer,Corporate,Austria,Hard,Vorarlberg,6971,Vorarlberg,FUR-CH-67562854,Furniture,Chairs,Alpine Comfort Chair,1826.7
7887,AT-2020-416661,17/01/2025,19/01/2025,Same Day,AT-10002,Sophie Gruber,Consumer,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,TEC-AC-12060589,Technology,Accessories,Bregenzer Mouse,74.72
7888,AT-2017-795697,28/08/2025,01/09/2025,Standard Class,AT-10006,Lea Winkler,Consumer,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,FUR-TA-71173825,Furniture,Tables,Lake Constance Table,1675.82
7889,AT-2024-180439,16/06/2025,23/06/2025,Standard Class,AT-10001,Lukas Hofer,Corporate,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,TEC-TA-29518559,Technology,Tablets,Bodensee Tab,278.55
7890,AT-2024-232390,14/08/2025,21/08/2025,Standard Class,AT-10006,Lea Winkler,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,FUR-TA-49331893,Furniture,Tables,Lake Constance Table,1444.44
7891,AT-2019-713194,04/05/2025,09/05/2025,Same Day,AT-10000,Anna Müller,Consumer,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,OFF-AP-14065037,Office Supplies,Appliances,Vorarlberg Desk Lamp,125.52
7892,AT-2020-730639,02/07/2025,08/07/2025,First Class,AT-10001,Lukas Hofer,Corporate,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,OFF-ST-79402471,Office Supplies,Storage,Vorarlberg Storage Box,915.39
7893,AT-2019-612598,02/11/2025,06/11/2025,First Class,AT-10005,Jonas Mayer,Home Office,Austria,Altach,Vorarlberg,6844,Vorarlberg,FUR-TA-86800708,Furniture,Tables,Lake Constance Table,670.84
7894,AT-2022-955096,08/06/2025,11/06/2025,Same Day,AT-10005,Jonas Mayer,Corporate,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,TEC-LA-32935944,Technology,Laptops,MontafonBook Pro,1351.1
7895,AT-2023-416680,19/10/2025,20/10/2025,Standard Class,AT-10005,Jonas Mayer,Corporate,Austria,Egg,Vorarlberg,6863,Vorarlberg,FUR-CH-52792862,Furniture,Chairs,Alpine Comfort Chair,88.85
7896,AT-2025-454426,18/05/2025,20/05/2025,Second Class,AT-10009,Felix Berger,Corporate,Austria,Altach,Vorarlberg,6844,Vorarlberg,OFF-PA-86095102,Office Supplies,Paper,Vorarlberg Copy Paper,139.5
7897,AT-2022-102496,13/08/2025,18/08/2025,Same Day,AT-10001,Lukas Hofer,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,FUR-TA-34085746,Furniture,Tables,Lake Constance Table,919.85
7898,AT-2017-823716,02/12/2025,06/12/2025,First Class,AT-10006,Lea Winkler,Consumer,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-ST-70461796,Office Supplies,Storage,Vorarlberg Storage Box,1028.14
7899,AT-2017-296164,08/07/2025,12/07/2025,Same Day,AT-10000,Anna Müller,Consumer,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,FUR-TA-69223624,Furniture,Tables,Lake Constance Table,900.07
7900,AT-2020-347401,06/10/2025,09/10/2025,Same Day,AT-10003,Maximilian Bauer,Corporate,Austria,Höchst,Vorarlberg,6973,Vorarlberg,FUR-CH-72179301,Furniture,Chairs,Alpine Comfort Chair,1139.25
7901,AT-2025-826558,30/03/2025,01/04/2025,First Class,AT-10004,Laura Huber,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,TEC-LA-99444272,Technology,Laptops,MontafonBook Pro,1855.4
7902,AT-2023-379374,25/02/2025,01/03/2025,Second Class,AT-10004,Laura Huber,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-BI-24496499,Office Supplies,Binders,BinderPro 2026,1988.03
7903,AT-2019-428222,21/03/2025,25/03/2025,Same Day,AT-10000,Anna Müller,Corporate,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,OFF-LA-48836328,Office Supplies,Labels,Austrian Address Labels,1426.16
7904,AT-2019-384118,05/10/2025,06/10/2025,Second Class,AT-10006,Lea Winkler,Home Office,Austria,Sulz,Vorarlberg,6832,Vorarlberg,TEC-LA-54659187,Technology,Laptops,MontafonBook Pro,1907.14
7905,AT-2021-924925,09/01/2025,16/01/2025,First Class,AT-10008,Mia Fuchs,Home Office,Austria,Altach,Vorarlberg,6844,Vorarlberg,OFF-BI-76191978,Office Supplies,Binders,BinderPro 2026,1712.77
7906,AT-2023-698103,12/12/2025,14/12/2025,First Class,AT-10002,Sophie Gruber,Consumer,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,TEC-PH-70216328,Technology,Phones,AlpenPhone X1,381.95
7907,AT-2025-819542,17/09/2025,23/09/2025,Second Class,AT-10009,Felix Berger,Consumer,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,TEC-LA-48099238,Technology,Laptops,MontafonBook Pro,361.79
7908,AT-2018-752320,14/03/2025,20/03/2025,Same Day,AT-10005,Jonas Mayer,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,TEC-TA-19169740,Technology,Tablets,Bodensee Tab,172.5
7909,AT-2018-657841,23/09/2025,27/09/2025,First Class,AT-10004,Laura Huber,Home Office,Austria,Gais,Vorarlberg,6861,Vorarlberg,FUR-TA-89566131,Furniture,Tables,Lake Constance Table,1662.97
7910,AT-2017-964908,16/12/2025,20/12/2025,Standard Class,AT-10009,Felix Berger,Consumer,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,FUR-BO-58354509,Furniture,Bookcases,Vorarlberg Oak Bookcase,705.55
7911,AT-2022-807506,01/05/2025,04/05/2025,Same Day,AT-10002,Sophie Gruber,Consumer,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,TEC-LA-97140535,Technology,Laptops,MontafonBook Pro,1882.62
7912,AT-2022-835347,10/11/2025,15/11/2025,First Class,AT-10003,Maximilian Bauer,Consumer,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,FUR-CH-15157312,Furniture,Chairs,Alpine Comfort Chair,707.78
7913,AT-2021-781809,12/07/2025,18/07/2025,Standard Class,AT-10007,Paul Steiner,Home Office,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,OFF-PA-21773188,Office Supplies,Paper,Vorarlberg Copy Paper,1984.68
7914,AT-2019-230970,22/09/2025,23/09/2025,First Class,AT-10008,Mia Fuchs,Consumer,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,FUR-TA-55151995,Furniture,Tables,Lake Constance Table,323.02
7915,AT-2016-868498,07/01/2025,14/01/2025,First Class,AT-10001,Lukas Hofer,Consumer,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-BI-58423488,Office Supplies,Binders,BinderPro 2026,338.58
7916,AT-2021-552824,02/09/2025,06/09/2025,Standard Class,AT-10008,Mia Fuchs,Corporate,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-BI-19347375,Office Supplies,Binders,BinderPro 2026,589.7
7917,AT-2015-322258,21/05/2025,22/05/2025,Standard Class,AT-10005,Jonas Mayer,Consumer,Austria,Sulz,Vorarlberg,6832,Vorarlberg,FUR-TA-52059835,Furniture,Tables,Lake Constance Table,1516.85
7918,AT-2015-480776,21/01/2025,26/01/2025,Standard Class,AT-10009,Felix Berger,Corporate,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,TEC-AC-83482374,Technology,Accessories,Bregenzer Mouse,1031.52
7919,AT-2017-233843,29/05/2025,03/06/2025,Second Class,AT-10007,Paul Steiner,Home Office,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,FUR-TA-22791239,Furniture,Tables,Lake Constance Table,267.45
7920,AT-2025-512628,13/10/2025,19/10/2025,Same Day,AT-10005,Jonas Mayer,Home Office,Austria,Gais,Vorarlberg,6861,Vorarlberg,FUR-BO-32307164,Furniture,Bookcases,Vorarlberg Oak Bookcase,1485.85
7921,AT-2022-487852,11/09/2025,15/09/2025,First Class,AT-10008,Mia Fuchs,Corporate,Austria,Altach,Vorarlberg,6844,Vorarlberg,OFF-LA-36834944,Office Supplies,Labels,Austrian Address Labels,222.95
7922,AT-2018-762759,11/02/2025,16/02/2025,Same Day,AT-10009,Felix Berger,Corporate,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-BI-89775876,Office Supplies,Binders,BinderPro 2026,1259.4
7923,AT-2020-902195,14/01/2025,16/01/2025,Second Class,AT-10004,Laura Huber,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,FUR-CH-99238183,Furniture,Chairs,Alpine Comfort Chair,1378.22
7924,AT-2018-216479,10/02/2025,11/02/2025,Second Class,AT-10001,Lukas Hofer,Corporate,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-ST-55262656,Office Supplies,Storage,Vorarlberg Storage Box,1617.44
7925,AT-2025-922623,21/09/2025,25/09/2025,Second Class,AT-10001,Lukas Hofer,Home Office,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,TEC-LA-12104139,Technology,Laptops,MontafonBook Pro,374.68
7926,AT-2015-266240,17/01/2025,23/01/2025,Standard Class,AT-10003,Maximilian Bauer,Consumer,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,OFF-LA-62264705,Office Supplies,Labels,Austrian Address Labels,632.06
7927,AT-2024-544639,10/06/2025,17/06/2025,Standard Class,AT-10006,Lea Winkler,Consumer,Austria,Altach,Vorarlberg,6844,Vorarlberg,FUR-TA-36899440,Furniture,Tables,Lake Constance Table,543.57
7928,AT-2025-728989,29/09/2025,03/10/2025,Second Class,AT-10006,Lea Winkler,Corporate,Austria,Egg,Vorarlberg,6863,Vorarlberg,OFF-BI-65320249,Office Supplies,Binders,BinderPro 2026,1527.39
7929,AT-2019-120552,18/09/2025,20/09/2025,Standard Class,AT-10005,Jonas Mayer,Corporate,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,FUR-BO-88792985,Furniture,Bookcases,Vorarlberg Oak Bookcase,1276.49
7930,AT-2018-572280,30/11/2025,06/12/2025,Standard Class,AT-10002,Sophie Gruber,Consumer,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-BI-80632620,Office Supplies,Binders,BinderPro 2026,1427.0
7931,AT-2015-391305,13/12/2025,14/12/2025,Second Class,AT-10008,Mia Fuchs,Home Office,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-PA-13515095,Office Supplies,Paper,Vorarlberg Copy Paper,812.78
7932,AT-2022-801725,30/04/2025,01/05/2025,First Class,AT-10002,Sophie Gruber,Corporate,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,TEC-AC-66584944,Technology,Accessories,Bregenzer Mouse,598.92
7933,AT-2021-385736,08/08/2025,14/08/2025,Second Class,AT-10001,Lukas Hofer,Home Office,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,OFF-AR-42217449,Office Supplies,Art,Montafon Art Set,810.75
7934,AT-2015-137007,22/04/2025,26/04/2025,Second Class,AT-10009,Felix Berger,Consumer,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,TEC-LA-33418885,Technology,Laptops,MontafonBook Pro,917.92
7935,AT-2017-167036,01/01/2026,07/01/2026,Same Day,AT-10002,Sophie Gruber,Corporate,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-AP-88908196,Office Supplies,Appliances,Vorarlberg Desk Lamp,1484.98
7936,AT-2023-422765,07/03/2025,11/03/2025,Standard Class,AT-10003,Maximilian Bauer,Home Office,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,OFF-AR-48804825,Office Supplies,Art,Montafon Art Set,849.24
7937,AT-2025-745092,01/04/2025,03/04/2025,Same Day,AT-10001,Lukas Hofer,Home Office,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-AP-70770488,Office Supplies,Appliances,Vorarlberg Desk Lamp,335.63
7938,AT-2020-124141,25/06/2025,30/06/2025,First Class,AT-10006,Lea Winkler,Home Office,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,TEC-LA-35473159,Technology,Laptops,MontafonBook Pro,1386.26
7939,AT-2020-317296,16/06/2025,21/06/2025,Standard Class,AT-10000,Anna Müller,Corporate,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-PA-51101479,Office Supplies,Paper,Vorarlberg Copy Paper,1309.46
7940,AT-2015-316747,10/02/2025,17/02/2025,Second Class,AT-10008,Mia Fuchs,Consumer,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-LA-27025744,Office Supplies,Labels,Austrian Address Labels,720.63
7941,AT-2021-185976,18/09/2025,25/09/2025,First Class,AT-10001,Lukas Hofer,Home Office,Austria,Hard,Vorarlberg,6971,Vorarlberg,FUR-TA-22532204,Furniture,Tables,Lake Constance Table,166.34
7942,AT-2015-161699,27/07/2025,31/07/2025,Same Day,AT-10001,Lukas Hofer,Home Office,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-LA-98021016,Office Supplies,Labels,Austrian Address Labels,1090.28
7943,AT-2017-614266,14/08/2025,16/08/2025,Second Class,AT-10006,Lea Winkler,Consumer,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,FUR-BO-53391399,Furniture,Bookcases,Vorarlberg Oak Bookcase,1903.4
7944,AT-2015-462882,16/10/2025,18/10/2025,Standard Class,AT-10007,Paul Steiner,Consumer,Austria,Egg,Vorarlberg,6863,Vorarlberg,TEC-AC-71114517,Technology,Accessories,Bregenzer Mouse,1293.27
7945,AT-2017-951858,31/07/2025,03/08/2025,Same Day,AT-10008,Mia Fuchs,Consumer,Austria,Egg,Vorarlberg,6863,Vorarlberg,TEC-PH-48642117,Technology,Phones,AlpenPhone X1,18.37
7946,AT-2021-799181,08/12/2025,15/12/2025,Same Day,AT-10003,Maximilian Bauer,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,TEC-TA-66071516,Technology,Tablets,Bodensee Tab,1087.54
7947,AT-2020-442284,12/02/2025,18/02/2025,First Class,AT-10003,Maximilian Bauer,Consumer,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,FUR-BO-69061999,Furniture,Bookcases,Vorarlberg Oak Bookcase,1934.13
7948,AT-2022-518823,10/03/2025,16/03/2025,Standard Class,AT-10006,Lea Winkler,Home Office,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,FUR-TA-10080709,Furniture,Tables,Lake Constance Table,337.56
7949,AT-2022-722931,25/04/2025,01/05/2025,Standard Class,AT-10008,Mia Fuchs,Corporate,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,OFF-BI-89322419,Office Supplies,Binders,BinderPro 2026,1377.6
7950,AT-2023-809167,20/09/2025,24/09/2025,First Class,AT-10006,Lea Winkler,Corporate,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,OFF-PA-49331829,Office Supplies,Paper,Vorarlberg Copy Paper,106.33
7951,AT-2019-152401,27/02/2025,04/03/2025,First Class,AT-10001,Lukas Hofer,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,FUR-BO-13380581,Furniture,Bookcases,Vorarlberg Oak Bookcase,993.48
7952,AT-2019-260190,09/12/2025,15/12/2025,Standard Class,AT-10009,Felix Berger,Home Office,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,OFF-AR-10153303,Office Supplies,Art,Montafon Art Set,1286.75
7953,AT-2018-694212,10/07/2025,11/07/2025,Same Day,AT-10008,Mia Fuchs,Consumer,Austria,Sulz,Vorarlberg,6832,Vorarlberg,OFF-AR-72622095,Office Supplies,Art,Montafon Art Set,651.02
7954,AT-2017-526816,16/07/2025,18/07/2025,Second Class,AT-10005,Jonas Mayer,Consumer,Austria,Bezau,Vorarlberg,6870,Vorarlberg,TEC-PH-54404783,Technology,Phones,AlpenPhone X1,1939.59
7955,AT-2023-754326,16/11/2025,23/11/2025,First Class,AT-10002,Sophie Gruber,Home Office,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,OFF-BI-28172306,Office Supplies,Binders,BinderPro 2026,105.27
7956,AT-2020-477583,24/06/2025,28/06/2025,First Class,AT-10007,Paul Steiner,Home Office,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,TEC-AC-22020162,Technology,Accessories,Bregenzer Mouse,937.63
7957,AT-2023-713802,14/09/2025,16/09/2025,Same Day,AT-10006,Lea Winkler,Consumer,Austria,Sulz,Vorarlberg,6832,Vorarlberg,OFF-AP-87736978,Office Supplies,Appliances,Vorarlberg Desk Lamp,1731.68
7958,AT-2025-200105,09/05/2025,13/05/2025,First Class,AT-10002,Sophie Gruber,Home Office,Austria,Bürs,Vorarlberg,6706,Vorarlberg,TEC-AC-14743535,Technology,Accessories,Bregenzer Mouse,1268.45
7959,AT-2017-213965,15/07/2025,20/07/2025,First Class,AT-10008,Mia Fuchs,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,FUR-BO-63781020,Furniture,Bookcases,Vorarlberg Oak Bookcase,960.55
7960,AT-2022-406960,02/09/2025,05/09/2025,Second Class,AT-10009,Felix Berger,Home Office,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-ST-16141066,Office Supplies,Storage,Vorarlberg Storage Box,1212.79
7961,AT-2022-919797,04/05/2025,09/05/2025,Same Day,AT-10009,Felix Berger,Home Office,Austria,Egg,Vorarlberg,6863,Vorarlberg,TEC-PH-21429074,Technology,Phones,AlpenPhone X1,1410.8
7962,AT-2015-786933,01/02/2025,07/02/2025,First Class,AT-10002,Sophie Gruber,Consumer,Austria,Sulz,Vorarlberg,6832,Vorarlberg,TEC-PH-85069496,Technology,Phones,AlpenPhone X1,1645.51
7963,AT-2022-847577,06/05/2025,12/05/2025,Same Day,AT-10003,Maximilian Bauer,Corporate,Austria,Egg,Vorarlberg,6863,Vorarlberg,FUR-TA-54569643,Furniture,Tables,Lake Constance Table,746.35
7964,AT-2023-396037,08/02/2025,14/02/2025,First Class,AT-10000,Anna Müller,Home Office,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,TEC-PH-91512625,Technology,Phones,AlpenPhone X1,1592.43
7965,AT-2023-134189,01/09/2025,07/09/2025,Second Class,AT-10004,Laura Huber,Corporate,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,TEC-TA-72885768,Technology,Tablets,Bodensee Tab,1826.42
7966,AT-2023-993935,14/05/2025,15/05/2025,Same Day,AT-10000,Anna Müller,Corporate,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,TEC-PH-51161969,Technology,Phones,AlpenPhone X1,213.25
7967,AT-2023-623643,13/05/2025,20/05/2025,Second Class,AT-10008,Mia Fuchs,Home Office,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,OFF-PA-20050913,Office Supplies,Paper,Vorarlberg Copy Paper,662.62
7968,AT-2022-929530,24/03/2025,25/03/2025,Standard Class,AT-10005,Jonas Mayer,Corporate,Austria,Höchst,Vorarlberg,6973,Vorarlberg,TEC-AC-47144948,Technology,Accessories,Bregenzer Mouse,664.24
7969,AT-2019-817900,15/02/2025,17/02/2025,Second Class,AT-10006,Lea Winkler,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,TEC-LA-54789706,Technology,Laptops,MontafonBook Pro,1382.63
7970,AT-2023-221282,15/08/2025,22/08/2025,Same Day,AT-10004,Laura Huber,Consumer,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,TEC-LA-15194088,Technology,Laptops,MontafonBook Pro,347.0
7971,AT-2015-965866,16/07/2025,18/07/2025,Same Day,AT-10002,Sophie Gruber,Home Office,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,FUR-TA-23552246,Furniture,Tables,Lake Constance Table,1224.25
7972,AT-2018-129725,07/03/2025,13/03/2025,Second Class,AT-10009,Felix Berger,Corporate,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-BI-91629469,Office Supplies,Binders,BinderPro 2026,747.05
7973,AT-2016-149964,22/03/2025,27/03/2025,Same Day,AT-10008,Mia Fuchs,Home Office,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,OFF-LA-87346887,Office Supplies,Labels,Austrian Address Labels,1170.42
7974,AT-2021-600669,05/03/2025,09/03/2025,Same Day,AT-10008,Mia Fuchs,Corporate,Austria,Götzis,Vorarlberg,6840,Vorarlberg,FUR-CH-78182474,Furniture,Chairs,Alpine Comfort Chair,220.3
7975,AT-2018-949842,11/08/2025,17/08/2025,Standard Class,AT-10007,Paul Steiner,Corporate,Austria,Altach,Vorarlberg,6844,Vorarlberg,TEC-PH-85702253,Technology,Phones,AlpenPhone X1,155.94
7976,AT-2017-463230,02/04/2025,09/04/2025,Same Day,AT-10001,Lukas Hofer,Consumer,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,FUR-TA-85647566,Furniture,Tables,Lake Constance Table,529.48
7977,AT-2022-735188,11/10/2025,12/10/2025,Standard Class,AT-10008,Mia Fuchs,Corporate,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-PA-43832781,Office Supplies,Paper,Vorarlberg Copy Paper,723.75
7978,AT-2025-587918,08/07/2025,15/07/2025,Second Class,AT-10002,Sophie Gruber,Consumer,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,FUR-BO-63520676,Furniture,Bookcases,Vorarlberg Oak Bookcase,1605.69
7979,AT-2025-992600,08/05/2025,14/05/2025,First Class,AT-10004,Laura Huber,Consumer,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,TEC-TA-22602802,Technology,Tablets,Bodensee Tab,1126.48
7980,AT-2020-812768,09/10/2025,13/10/2025,Standard Class,AT-10005,Jonas Mayer,Home Office,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-AP-95421698,Office Supplies,Appliances,Vorarlberg Desk Lamp,1975.68
7981,AT-2016-440992,08/03/2025,11/03/2025,First Class,AT-10009,Felix Berger,Home Office,Austria,Altach,Vorarlberg,6844,Vorarlberg,FUR-CH-42337928,Furniture,Chairs,Alpine Comfort Chair,568.79
7982,AT-2020-719012,25/06/2025,30/06/2025,First Class,AT-10008,Mia Fuchs,Corporate,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,FUR-CH-19978186,Furniture,Chairs,Alpine Comfort Chair,496.13
7983,AT-2023-880639,22/10/2025,26/10/2025,Same Day,AT-10006,Lea Winkler,Home Office,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-AR-67989008,Office Supplies,Art,Montafon Art Set,500.35
7984,AT-2020-633903,25/07/2025,26/07/2025,First Class,AT-10005,Jonas Mayer,Consumer,Austria,Bürs,Vorarlberg,6706,Vorarlberg,TEC-PH-57422974,Technology,Phones,AlpenPhone X1,1877.9
7985,AT-2021-354144,13/12/2025,18/12/2025,Second Class,AT-10007,Paul Steiner,Corporate,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,TEC-AC-25003968,Technology,Accessories,Bregenzer Mouse,1286.19
7986,AT-2022-297409,11/03/2025,12/03/2025,First Class,AT-10008,Mia Fuchs,Home Office,Austria,Sulz,Vorarlberg,6832,Vorarlberg,OFF-AP-28967922,Office Supplies,Appliances,Vorarlberg Desk Lamp,1583.15
7987,AT-2016-714268,18/10/2025,20/10/2025,Standard Class,AT-10003,Maximilian Bauer,Home Office,Austria,Egg,Vorarlberg,6863,Vorarlberg,FUR-TA-79116787,Furniture,Tables,Lake Constance Table,62.49
7988,AT-2019-173177,24/08/2025,26/08/2025,First Class,AT-10008,Mia Fuchs,Consumer,Austria,Götzis,Vorarlberg,6840,Vorarlberg,FUR-TA-42779073,Furniture,Tables,Lake Constance Table,742.75
7989,AT-2020-894706,13/10/2025,16/10/2025,Second Class,AT-10003,Maximilian Bauer,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,TEC-TA-99205002,Technology,Tablets,Bodensee Tab,518.58
7990,AT-2018-782992,22/07/2025,28/07/2025,Standard Class,AT-10003,Maximilian Bauer,Consumer,Austria,Sulz,Vorarlberg,6832,Vorarlberg,FUR-TA-75738542,Furniture,Tables,Lake Constance Table,1107.23
7991,AT-2022-912305,15/03/2025,21/03/2025,First Class,AT-10006,Lea Winkler,Consumer,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-LA-16370291,Office Supplies,Labels,Austrian Address Labels,539.52
7992,AT-2019-986452,19/04/2025,21/04/2025,Second Class,AT-10006,Lea Winkler,Consumer,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-AP-42422665,Office Supplies,Appliances,Vorarlberg Desk Lamp,600.95
7993,AT-2020-929508,31/10/2025,07/11/2025,Same Day,AT-10004,Laura Huber,Corporate,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,FUR-CH-15841920,Furniture,Chairs,Alpine Comfort Chair,737.68
